"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FIV","First Trust Senior Floating Rate 2022 Target Term Fund","8.53","$305.64M","2016","n/a","n/a","https://www.nasdaq.com/symbol/fiv",
"FCT","First Trust Senior Floating Rate Income Fund II","11.55","$308.35M","2004","n/a","n/a","https://www.nasdaq.com/symbol/fct",
"FTSL","First Trust Senior Loan Fund ETF","46.21","$1.66B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftsl",
"FYX","First Trust Small Cap Core AlphaDEX Fund","55.66","$556.6M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fyx",
"FYC","First Trust Small Cap Growth AlphaDEX Fund","40.73","$301.4M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fyc",
"RNSC","First Trust Small Cap US Equity Select ETF","19.18","$4.8M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnsc",
"FYT","First Trust Small Cap Value AlphaDEX Fund","32.2424","$54.81M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fyt",
"SDVY","First Trust SMID Cap Rising Dividend Achievers ETF","17.94","$3.59M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sdvy",
"FKO","First Trust South Korea AlphaDEX Fund","22.43","$2.24M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fko",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","5.52","$79.21M","2007","n/a","n/a","https://www.nasdaq.com/symbol/fgb",
"FCVT","First Trust SSI Strategic Convertible Securities ETF","27.661","$170.12M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcvt",
"FDIV","First Trust Strategic Income ETF","47.1499","$77.8M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdiv",
"FSZ","First Trust Switzerland AlphaDEX Fund","44.58","$151.57M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fsz",
"FIXD","First Trust TCW Opportunistic Fixed Income ETF","49.57","$371.78M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fixd",
"TUSA","First Trust Total US Market AlphaDEX ETF","29.97","$13.49M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tusa",
"FKU","First Trust United Kingdom AlphaDEX Fund","32.43","$8.11M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fku",
"RNDV","First Trust US Equity Dividend Select ETF","19.37","$4.84M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rndv",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","12.58","$65M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/feo",
"FAM","First Trust/Aberdeen Global Opportunity Income Fund","9.59","$124.19M","2006","n/a","n/a","https://www.nasdaq.com/symbol/fam",
"FUNC","First United Corporation","16.41","$116.26M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","7.86","$49.49M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fusb",
"MYFW","First Western Financial, Inc.","11.75","$93.63M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/myfw",
"FCFS","FirstCash, Inc.","73.22","$3.21B","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fcfs",
"FE","FirstEnergy Corp.","37.17","$19.01B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/fe",
"SVVC","Firsthand Technology Value Fund, Inc.","13.495","$96.88M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/svvc",
"FSV","FirstService Corporation","69.29","$2.4B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","73.22","$29.18B","1986","Technology","EDP Services","https://www.nasdaq.com/symbol/fisv",
"FIT","Fitbit, Inc.","5.43","$1.35B","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/fit",
"FIVE","Five Below, Inc.","107.97","$6.02B","2012","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/five",
"FPH","Five Point Holdings, LLC","7.28","$484.32M","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/fph",
"FPRX","Five Prime Therapeutics, Inc.","9.03","$320.26M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Senior Living Inc.","0.6799","$34.38M","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","42.52","$2.5B","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/fivn",
"FBC","Flagstar Bancorp, Inc.","27.99","$1.61B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fbc",
"DFP","Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.","21.07","$403.73M","2013","n/a","n/a","https://www.nasdaq.com/symbol/dfp",
"PFD","Flaherty & Crumrine Preferred Income Fund Incorporated","11.92","$133.49M","1991","n/a","n/a","https://www.nasdaq.com/symbol/pfd",
"PFO","Flaherty & Crumrine Preferred Income Opportunity Fund Inc","10.86","$136.34M","1992","n/a","n/a","https://www.nasdaq.com/symbol/pfo",
"FFC","Flaherty & Crumrine Preferred Securities Income Fund Inc","17.32","$766.46M","2003","n/a","n/a","https://www.nasdaq.com/symbol/ffc",
"FLC","Flaherty & Crumrine Total Return Fund Inc","17.7","$176.26M","2003","n/a","n/a","https://www.nasdaq.com/symbol/flc",
"BDL","Flanigan&#39;s Enterprises, Inc.","24.37","$45.3M","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bdl",
"FLT","FleetCor Technologies, Inc.","184.94","$22.72B","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/flt",
"FLEX","Flex Ltd.","7.81","$4.11B","1994","Technology","Electrical Products","https://www.nasdaq.com/symbol/flex",
"FLKS","Flex Pharma, Inc.","0.53","$9.58M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/flks",
"FSI","Flexible Solutions International Inc.","1.45","$16.86M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fsi",
"FLXN","Flexion Therapeutics, Inc.","13.12","$496.68M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/flxn",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","49.025","$90.7M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/skor",
"LKOR","FlexShares Credit-Scored US Long Corporate Bond Index Fund","48.72","$26.8M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/lkor",
"MBSD","FlexShares Disciplined Duration MBS Index Fund","23.02","$74.82M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mbsd",
"ASET","FlexShares Real Assets Allocation Index Fund","25.77","$13.53M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aset",
"ESGG","FlexShares STOXX Global ESG Impact Index Fund","84.26","$71.62M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esgg",
"ESG","FlexShares STOXX US ESG Impact Index Fund","60.22","$31.62M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esg",
"QLC","FlexShares US Quality Large Cap Index Fund","30.55","$58.05M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qlc",
"FPAY","FlexShopper, Inc.","0.8599","$15.12M","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpay",
"FPAYW","FlexShopper, Inc.","0.29","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpayw",
"FLXS","Flexsteel Industries, Inc.","24.7","$194.73M","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/flxs",
"FLIR","FLIR Systems, Inc.","43.38","$6B","1993","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/flir",
"FND","Floor & Decor Holdings, Inc.","27.68","$2.69B","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fnd",
"FTK","Flotek Industries, Inc.","1.13","$64.45M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ftk",
"FLO","Flowers Foods, Inc.","18.71","$3.95B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/flo",
"FLS","Flowserve Corporation","38.24","$5B","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/fls",
"FLNT","Fluent, Inc.","4.27","$321.49M","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/flnt",
"FLDM","Fluidigm Corporation","8.75","$426.08M","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/fldm",
"FLR","Fluor Corporation","34.12","$4.8B","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/flr",
"FFIC","Flushing Financial Corporation","22.54","$631.15M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffic",
"FLY","Fly Leasing Limited","10.99","$358.82M","2007","n/a","n/a","https://www.nasdaq.com/symbol/fly",
"FMC","FMC Corporation","76.86","$10.35B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fmc",
"FNCB","FNCB Bancorp Inc.","8.8","$148.01M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fncb",
"FOMX","Foamix Pharmaceuticals Ltd.","3.87","$210.08M","2014","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/fomx",
"FOCS","Focus Financial Partners Inc.","25.31","$1.75B","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/focs",
"FMX","Fomento Economico Mexicano S.A.B. de C.V.","89.4","$159.95B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/fmx",
"FONR","Fonar Corporation","20.2","$131M","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/fonr",
"FL","Foot Locker, Inc.","54.88","$6.2B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/fl",
"F","Ford Motor Company","8.08","$32.14B","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/f",
"FSCT","ForeScout Technologies, Inc.","25.9","$1.11B","2017","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/fsct",
"FRSX","Foresight Autonomous Holdings Ltd.","1.83","$48.29M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/frsx",
"FELP","Foresight Energy LP","3.55","$517.59M","2014","Energy","Coal Mining","https://www.nasdaq.com/symbol/felp",
"FOR","Forestar Group Inc","14.18","$594.93M","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/for",
"FORM","FormFactor, Inc.","13.47","$998.16M","2003","Technology","Semiconductors","https://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","37.2","$548.34M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","41.5","$757.96M","1996","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/forr",
"FRTA","Forterra, Inc.","4.25","$272.87M","2016","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/frta",
"FTNT","Fortinet, Inc.","66.91","$11.4B","2009","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ftnt",
"FTS","Fortis Inc.","33.15","$14.15B","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/fts",
"FTV","Fortive Corporation","67.46","$22.53B","2016","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ftv",
"FTV^A","Fortive Corporation","903.09","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftv^a",
"FBIO","Fortress Biotech, Inc.","1.11","$62.91M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fbio",
"FBIOP","Fortress Biotech, Inc.","16.01","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fbiop",
"FTAI","Fortress Transportation and Infrastructure Investors LLC","14.28","$1.2B","2015","n/a","n/a","https://www.nasdaq.com/symbol/ftai",
"FSM","Fortuna Silver Mines Inc.","3.78","$604.5M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","39.88","$5.64B","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/fbhs",
"FTSV","Forty Seven, Inc.","15.26","$474.05M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ftsv",
"FET","Forum Energy Technologies, Inc.","4.83","$527.28M","2012","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/fet",
"FMCI","Forum Merger II Corporation","9.68","$248.34M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fmci",
"FMCIU","Forum Merger II Corporation","10.12","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger II Corporation","0.4","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fmciw",
"FWRD","Forward Air Corporation","54.4","$1.59B","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.3412","$12.79M","n/a","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/ford",
"FWP","Forward Pharma A/S","0.94","$44.68M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fwp",
"FOSL","Fossil Group, Inc.","16.5","$816.02M","1993","Consumer Non-Durables","Consumer Specialties","https://www.nasdaq.com/symbol/fosl",
"FBM","Foundation Building Materials, Inc.","9.36","$401.5M","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fbm",
"FCPT","Four Corners Property Trust, Inc.","25.29","$1.71B","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fcpt",
"FEDU","Four Seasons Education (Cayman) Inc.","2.5774","$124M","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fedu",
"FOXF","Fox Factory Holding Corp.","59.29","$2.25B","2013","Consumer Non-Durables","Motor Vehicles","https://www.nasdaq.com/symbol/foxf",
"FRAN","Francesca&#39;s Holdings Corporation","0.7293","$26.38M","2011","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/fran",
"FNV","Franco-Nevada Corporation","69.22","$12.9B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fnv",
"FC","Franklin Covey Company","22.35","$311.08M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fc",
"FELE","Franklin Electric Co., Inc.","43.69","$2.04B","n/a","Consumer Durables","Metal Fabrications","https://www.nasdaq.com/symbol/fele",
"FSB","Franklin Financial Network, Inc.","28.44","$413.12M","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/fsb",
"FTF","Franklin Limited Duration Income Trust","9.18","$207.51M","2003","n/a","n/a","https://www.nasdaq.com/symbol/ftf",
"BEN","Franklin Resources, Inc.","30.26","$15.5B","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ben",
"FSP","Franklin Street Properties Corp.","6.5","$697M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fsp",
"FT","Franklin Universal Trust","6.35","$159.59M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ft",
"FI","Frank&#39;s International N.V.","5.67","$1.27B","2013","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/fi",
"FRED","Fred&#39;s, Inc.","2.33","$87.81M","1992","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/fred",
"FCX","Freeport-McMoran, Inc.","10.82","$15.68B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fcx",
"RAIL","Freightcar America, Inc.","6.96","$86.73M","2005","Capital Goods","Railroads","https://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","10.25","$89.48M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/feim",
"FMS","Fresenius Medical Care Corporation","33.82","$20.76B","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/fms",
"FDP","Fresh Del Monte Produce, Inc.","29.46","$1.43B","1997","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/fdp",
"FRPT","Freshpet, Inc.","34.37","$1.22B","2014","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/frpt",
"FRD","Friedman Industries Inc.","7.28","$51.03M","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/frd",
"RESI","Front Yard Residential Corporation","9.31","$499.3M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/resi",
"FTDR","frontdoor, inc.","27","$2.28B","n/a","Finance","Diversified Commercial Services","https://www.nasdaq.com/symbol/ftdr",
"FTEO","FRONTEO, Inc.","12.01","$228.87M","2013","n/a","n/a","https://www.nasdaq.com/symbol/fteo",
"FTR","Frontier Communications Corporation","2.51","$264.93M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ftr",
"FRO","Frontline Ltd.","5.95","$1.01B","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/fro",
"FRPH","FRP Holdings, Inc.","48","$483.67M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","46","$205.28M","2012","Finance","Banks","https://www.nasdaq.com/symbol/fsbw",
"FSK","FS KKR Capital Corp.","5.58","$2.97B","2014","n/a","n/a","https://www.nasdaq.com/symbol/fsk",
"FSBC","FSB Bancorp, Inc.","16.6454","$32.35M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fsbc",
"FTD","FTD Companies, Inc.","1.65","$46.57M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ftd",
"FTNW","FTE Networks, Inc.","3.79","$68.4M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ftnw",
"FCN","FTI Consulting, Inc.","65.22","$2.5B","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/fcn",
"FTSI","FTS International, Inc.","7.46","$815.19M","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ftsi",
"FTEK","Fuel Tech, Inc.","1.275","$30.82M","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/ftek",
"FCEL","FuelCell Energy, Inc.","0.5565","$55.04M","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/fcel",
"FLGT","Fulgent Genetics, Inc.","4.01","$72.46M","2016","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/flgt",
"FORK","Fuling Global Inc.","3.81","$60.12M","2015","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/fork",
"FLL","Full House Resorts, Inc.","2.2","$59.25M","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/fll",
"FULT","Fulton Financial Corporation","16.03","$2.82B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fult",
"FNKO","Funko, Inc.","14","$677.14M","2017","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/fnko",
"FSNN","Fusion Connect, Inc.","1.63","$133.84M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/fsnn",
"FTFT","Future FinTech Group Inc.","0.6499","$20.16M","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/ftft",
"FF","FutureFuel Corp.","16.29","$712.58M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ff",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","2.1969","$7.17M","2006","Capital Goods","Specialty Chemicals","https://www.nasdaq.com/symbol/ffhl",
"FVCB","FVCBankcorp, Inc.","18.24","$249.8M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fvcb",
